state,centre,commodity,variety,unit,category,date,retail_price
uttar pradesh,agra,ragi,faq,kg.,food,01/10/01,82.92979841
uttar pradesh,gorakhpur,ragi,faq,kg.,food,01/10/01,82.92979841
uttar pradesh,kanpur,ragi,faq,kg.,food,01/10/01,82.92979841
uttar pradesh,lucknow,ragi,faq,kg.,food,01/10/01,82.92979841
uttarakhand,haldwani,ragi,faq,kg.,food,01/10/01,82.92979841
west bengal,asansol,unknown,faq,kg.,food,01/10/01,82.92979841
andhra pradesh,guntur,red chillies,powdered agmark,100gm. pkt,food,01/10/01,82.92979841
andhra pradesh,kurnool,red chillies,powdered agmark,100gm. pkt,food,01/10/01,82.92979841
arunachal pradesh,itanagar,red chillies,powdered agmark,100gm. pkt,food,01/10/01,82.92979841
assam,dibrugarh,red chillies,powdered agmark,100gm. pkt,food,01/10/01,82.92979841
assam,dispur,red chillies,powdered agmark,100gm. pkt,food,01/10/01,82.92979841
assam,guwahati,red chillies,powdered agmark,100gm. pkt,food,01/10/01,82.92979841
assam,silchar,red chillies,powdered agmark,100gm. pkt,food,01/10/01,82.92979841
bihar,gaya,red chillies,powdered agmark,100gm. pkt,food,01/10/01,82.92979841
bihar,hajipur,red chillies,powdered agmark,100gm. pkt,food,01/10/01,82.92979841
gujarat,rajkot,red chillies,powdered agmark,100gm. pkt,food,01/10/01,82.92979841
gujarat,surat,red chillies,powdered agmark,100gm. pkt,food,01/10/01,82.92979841
gujarat,vadodra,red chillies,powdered agmark,100gm. pkt,food,01/10/01,82.92979841
haryana,hissar,red chillies,powdered agmark,100gm. pkt,food,01/10/01,82.92979841
haryana,karnal,red chillies,powdered agmark,100gm. pkt,food,01/10/01,82.92979841
jammu kashmir,jammu,red chillies,powdered agmark,100gm. pkt,food,01/10/01,82.92979841
jammu kashmir,shrinagar,red chillies,powdered agmark,100gm. pkt,food,01/10/01,82.92979841
karnataka,bijapur,red chillies,powdered agmark,100gm. pkt,food,01/10/01,82.92979841
karnataka,hubli,red chillies,powdered agmark,100gm. pkt,food,01/10/01,82.92979841
madhya pradesh,bhillai,red chillies,powdered agmark,100gm. pkt,food,01/10/01,82.92979841
madhya pradesh,gwalior,red chillies,powdered agmark,100gm. pkt,food,01/10/01,82.92979841
madhya pradesh,indore,red chillies,powdered agmark,100gm. pkt,food,01/10/01,82.92979841
madhya pradesh,rewa,red chillies,powdered agmark,100gm. pkt,food,01/10/01,82.92979841
madhya pradesh,sehore,red chillies,powdered agmark,100gm. pkt,food,01/10/01,82.92979841
maharashtra,aurangabad,red chillies,powdered agmark,100gm. pkt,food,01/10/01,82.92979841
maharashtra,mumbai,red chillies,powdered agmark,100gm. pkt,food,01/10/01,82.92979841
maharashtra,nagpur,red chillies,powdered agmark,100gm. pkt,food,01/10/01,82.92979841
maharashtra,pune,red chillies,powdered agmark,100gm. pkt,food,01/10/01,82.92979841
manipur,imphal,red chillies,powdered agmark,100gm. pkt,food,01/10/01,82.92979841
meghalaya,shillong,red chillies,powdered agmark,100gm. pkt,food,01/10/01,82.92979841
nagaland,kohima,red chillies,powdered agmark,100gm. pkt,food,01/10/01,82.92979841
orissa,bhawanipatna,red chillies,powdered agmark,100gm. pkt,food,01/10/01,82.92979841
orissa,bhubneshwar,red chillies,powdered agmark,100gm. pkt,food,01/10/01,82.92979841
orissa,cuttack,red chillies,powdered agmark,100gm. pkt,food,01/10/01,82.92979841
punjab,bhatinda,red chillies,powdered agmark,100gm. pkt,food,01/10/01,82.92979841
rajasthan,dausa,red chillies,powdered agmark,100gm. pkt,food,01/10/01,82.92979841
rajasthan,jaipur,red chillies,powdered agmark,100gm. pkt,food,01/10/01,82.92979841
rajasthan,jodhpur,red chillies,powdered agmark,100gm. pkt,food,01/10/01,82.92979841
rajasthan,swaimadhopur,red chillies,powdered agmark,100gm. pkt,food,01/10/01,82.92979841
rajasthan,udaipur,red chillies,powdered agmark,100gm. pkt,food,01/10/01,82.92979841
sikkim,gangtok,red chillies,powdered agmark,100gm. pkt,food,01/10/01,82.92979841
tamil nadu,chennai,red chillies,powdered agmark,100gm. pkt,food,01/10/01,82.92979841
tamil nadu,tambram,red chillies,powdered agmark,100gm. pkt,food,01/10/01,82.92979841
tamil nadu,tirunelveli,red chillies,powdered agmark,100gm. pkt,food,01/10/01,82.92979841
telangana,hyderabad,red chillies,powdered agmark,100gm. pkt,food,01/10/01,82.92979841
union territories,chandigarh,red chillies,powdered agmark,100gm. pkt,food,01/10/01,82.92979841
union territories,pondicherry,red chillies,powdered agmark,100gm. pkt,food,01/10/01,82.92979841
uttar pradesh,kanpur,red chillies,powdered agmark,100gm. pkt,food,01/10/01,82.92979841
uttar pradesh,lucknow,red chillies,powdered agmark,100gm. pkt,food,01/10/01,82.92979841
uttarakhand,haldwani,red chillies,powdered agmark,100gm. pkt,food,01/10/01,82.92979841
uttarakhand,srinagar,red chillies,powdered agmark,100gm. pkt,food,01/10/01,82.92979841
west bengal,asansol,red chillies,powdered agmark,100gm. pkt,food,01/10/01,82.92979841
andhra pradesh,chittoor,rice,superfine,kg.,food,01/10/01,82.92979841
andhra pradesh,guntur,rice,superfine,kg.,food,01/10/01,82.92979841
andhra pradesh,kurnool,rice,fine,kg.,food,01/10/01,82.92979841
andhra pradesh,kurnool,rice,superfine,kg.,food,01/10/01,82.92979841
andhra pradesh,vishakhapatnam,rice,superfine,kg.,food,01/10/01,82.92979841
arunachal pradesh,itanagar,rice,common/coarse,kg.,food,01/10/01,82.92979841
arunachal pradesh,itanagar,rice,fine,kg.,food,01/10/01,82.92979841
arunachal pradesh,itanagar,rice,superfine,kg.,food,01/10/01,82.92979841
assam,dibrugarh,rice,common/coarse,kg.,food,01/10/01,82.92979841
assam,dibrugarh,rice,fine,kg.,food,01/10/01,82.92979841
assam,dibrugarh,rice,superfine,kg.,food,01/10/01,82.92979841
assam,dispur,rice,common/coarse,kg.,food,01/10/01,82.92979841
assam,dispur,rice,fine,kg.,food,01/10/01,82.92979841
assam,dispur,rice,superfine,kg.,food,01/10/01,82.92979841
assam,guwahati,rice,common/coarse,kg.,food,01/10/01,82.92979841
assam,guwahati,rice,fine,kg.,food,01/10/01,82.92979841
assam,guwahati,rice,superfine,kg.,food,01/10/01,82.92979841
assam,silchar,rice,common/coarse,kg.,food,01/10/01,82.92979841
assam,silchar,rice,fine,kg.,food,01/10/01,82.92979841
assam,silchar,rice,superfine,kg.,food,01/10/01,82.92979841
bihar,gaya,rice,common/coarse,kg.,food,01/10/01,82.92979841
bihar,gaya,rice,fine,kg.,food,01/10/01,82.92979841
bihar,gaya,rice,superfine,kg.,food,01/10/01,82.92979841
bihar,hajipur,rice,common/coarse,kg.,food,01/10/01,82.92979841
bihar,hajipur,rice,fine,kg.,food,01/10/01,82.92979841
bihar,hajipur,rice,superfine,kg.,food,01/10/01,82.92979841
bihar,muzaffarpur,rice,superfine,kg.,food,01/10/01,82.92979841
bihar,patna,rice,superfine,kg.,food,01/10/01,82.92979841
goa,panaji,rice,superfine,kg.,food,01/10/01,82.92979841
gujarat,gandhi nagar,rice,superfine,kg.,food,01/10/01,82.92979841
gujarat,rajkot,rice,common/coarse,kg.,food,01/10/01,82.92979841
gujarat,rajkot,rice,fine,kg.,food,01/10/01,82.92979841
gujarat,rajkot,rice,superfine,kg.,food,01/10/01,82.92979841
gujarat,surat,rice,common/coarse,kg.,food,01/10/01,82.92979841
gujarat,surat,rice,fine,kg.,food,01/10/01,82.92979841
gujarat,surat,rice,superfine,kg.,food,01/10/01,82.92979841
gujarat,vadodra,rice,common/coarse,kg.,food,01/10/01,82.92979841
gujarat,vadodra,rice,fine,kg.,food,01/10/01,82.92979841
gujarat,vadodra,rice,superfine,kg.,food,01/10/01,82.92979841
haryana,hissar,rice,common/coarse,kg.,food,01/10/01,82.92979841
haryana,hissar,rice,fine,kg.,food,01/10/01,82.92979841
haryana,hissar,rice,superfine,kg.,food,01/10/01,82.92979841
haryana,karnal,rice,common/coarse,kg.,food,01/10/01,82.92979841
haryana,karnal,rice,fine,kg.,food,01/10/01,82.92979841
haryana,karnal,rice,superfine,kg.,food,01/10/01,82.92979841
himachal pradesh,mandi,rice,superfine,kg.,food,01/10/01,82.92979841
himachal pradesh,shimla,rice,superfine,kg.,food,01/10/01,82.92979841
jammu kashmir,jammu,rice,common/coarse,kg.,food,01/10/01,82.92979841
jammu kashmir,jammu,rice,fine,kg.,food,01/10/01,82.92979841
jammu kashmir,jammu,rice,superfine,kg.,food,01/10/01,82.92979841
jammu kashmir,shrinagar,rice,common/coarse,kg.,food,01/10/01,82.92979841
jammu kashmir,shrinagar,rice,fine,kg.,food,01/10/01,82.92979841
jammu kashmir,shrinagar,rice,superfine,kg.,food,01/10/01,82.92979841
jharkhand,dhanbad,rice,superfine,kg.,food,01/10/01,82.92979841
jharkhand,ranchi,rice,superfine,kg.,food,01/10/01,82.92979841
karnataka,bangalore,rice,superfine,kg.,food,01/10/01,82.92979841
karnataka,bijapur,rice,common/coarse,kg.,food,01/10/01,82.92979841
karnataka,bijapur,rice,fine,kg.,food,01/10/01,82.92979841
karnataka,bijapur,rice,superfine,kg.,food,01/10/01,82.92979841
karnataka,hubli,rice,superfine,kg.,food,01/10/01,82.92979841
karnataka,tumkur,rice,superfine,kg.,food,01/10/01,82.92979841
kerala,ernakulam,rice,superfine,kg.,food,01/10/01,82.92979841
kerala,khozhikode,rice,superfine,kg.,food,01/10/01,82.92979841
kerala,trivandrum,rice,superfine,kg.,food,01/10/01,82.92979841
madhya pradesh,bhillai,rice,common/coarse,kg.,food,01/10/01,82.92979841
madhya pradesh,bhillai,rice,fine,kg.,food,01/10/01,82.92979841
madhya pradesh,bhillai,rice,superfine,kg.,food,01/10/01,82.92979841
madhya pradesh,bhopal,rice,superfine,kg.,food,01/10/01,82.92979841
madhya pradesh,gwalior,rice,common/coarse,kg.,food,01/10/01,82.92979841
madhya pradesh,gwalior,rice,fine,kg.,food,01/10/01,82.92979841
madhya pradesh,gwalior,rice,superfine,kg.,food,01/10/01,82.92979841
madhya pradesh,indore,rice,common/coarse,kg.,food,01/10/01,82.92979841
madhya pradesh,indore,rice,fine,kg.,food,01/10/01,82.92979841
madhya pradesh,indore,rice,superfine,kg.,food,01/10/01,82.92979841
madhya pradesh,rewa,rice,common/coarse,kg.,food,01/10/01,82.92979841
madhya pradesh,rewa,rice,fine,kg.,food,01/10/01,82.92979841
madhya pradesh,rewa,rice,superfine,kg.,food,01/10/01,82.92979841
madhya pradesh,sehore,rice,common/coarse,kg.,food,01/10/01,82.92979841
madhya pradesh,sehore,rice,fine,kg.,food,01/10/01,82.92979841
madhya pradesh,sehore,rice,superfine,kg.,food,01/10/01,82.92979841
maharashtra,aurangabad,rice,common/coarse,kg.,food,01/10/01,82.92979841
maharashtra,aurangabad,rice,fine,kg.,food,01/10/01,82.92979841
maharashtra,aurangabad,rice,superfine,kg.,food,01/10/01,82.92979841
maharashtra,mumbai,rice,common/coarse,kg.,food,01/10/01,82.92979841
maharashtra,mumbai,rice,fine,kg.,food,01/10/01,82.92979841
maharashtra,mumbai,rice,superfine,kg.,food,01/10/01,82.92979841
maharashtra,nagpur,rice,common/coarse,kg.,food,01/10/01,82.92979841
maharashtra,nagpur,rice,fine,kg.,food,01/10/01,82.92979841
maharashtra,nagpur,rice,superfine,kg.,food,01/10/01,82.92979841
maharashtra,nasik,rice,superfine,kg.,food,01/10/01,82.92979841
maharashtra,pune,rice,common/coarse,kg.,food,01/10/01,82.92979841
maharashtra,pune,rice,fine,kg.,food,01/10/01,82.92979841
maharashtra,pune,rice,superfine,kg.,food,01/10/01,82.92979841
manipur,imphal,rice,common/coarse,kg.,food,01/10/01,82.92979841
manipur,imphal,rice,fine,kg.,food,01/10/01,82.92979841
manipur,imphal,rice,superfine,kg.,food,01/10/01,82.92979841
meghalaya,shillong,rice,common/coarse,kg.,food,01/10/01,82.92979841
meghalaya,shillong,rice,fine,kg.,food,01/10/01,82.92979841
meghalaya,shillong,rice,superfine,kg.,food,01/10/01,82.92979841
mizoram,aizwal,rice,superfine,kg.,food,01/10/01,82.92979841
nagaland,kohima,rice,common/coarse,kg.,food,01/10/01,82.92979841
nagaland,kohima,rice,fine,kg.,food,01/10/01,82.92979841
nagaland,kohima,rice,superfine,kg.,food,01/10/01,82.92979841
national capital,delhi,rice,fine,kg.,food,01/10/01,28
national capital,delhi,rice,superfine,kg.,food,01/10/01,82.92979841
orissa,bhawanipatna,rice,common/coarse,kg.,food,01/10/01,82.92979841
orissa,bhawanipatna,rice,fine,kg.,food,01/10/01,82.92979841
orissa,bhawanipatna,rice,superfine,kg.,food,01/10/01,82.92979841
orissa,bhubneshwar,rice,common/coarse,kg.,food,01/10/01,82.92979841
orissa,bhubneshwar,rice,fine,kg.,food,01/10/01,82.92979841
orissa,bhubneshwar,rice,superfine,kg.,food,01/10/01,82.92979841
orissa,cuttack,rice,common/coarse,kg.,food,01/10/01,82.92979841
orissa,cuttack,rice,fine,kg.,food,01/10/01,82.92979841
orissa,cuttack,rice,superfine,kg.,food,01/10/01,82.92979841
punjab,amritsar,rice,fine,kg.,food,01/10/01,40
punjab,amritsar,rice,superfine,kg.,food,01/10/01,82.92979841
punjab,bhatinda,rice,common/coarse,kg.,food,01/10/01,82.92979841
punjab,bhatinda,rice,fine,kg.,food,01/10/01,82.92979841
punjab,bhatinda,rice,superfine,kg.,food,01/10/01,82.92979841
punjab,ludhiana,rice,fine,kg.,food,01/10/01,25
punjab,ludhiana,rice,superfine,kg.,food,01/10/01,82.92979841
rajasthan,dausa,rice,common/coarse,kg.,food,01/10/01,82.92979841
rajasthan,dausa,rice,fine,kg.,food,01/10/01,82.92979841
rajasthan,dausa,rice,superfine,kg.,food,01/10/01,82.92979841
rajasthan,jaipur,rice,common/coarse,kg.,food,01/10/01,82.92979841
rajasthan,jaipur,rice,fine,kg.,food,01/10/01,82.92979841
rajasthan,jaipur,rice,superfine,kg.,food,01/10/01,82.92979841
rajasthan,jodhpur,rice,common/coarse,kg.,food,01/10/01,82.92979841
rajasthan,jodhpur,rice,fine,kg.,food,01/10/01,82.92979841
rajasthan,jodhpur,rice,superfine,kg.,food,01/10/01,82.92979841
rajasthan,swaimadhopur,rice,common/coarse,kg.,food,01/10/01,82.92979841
rajasthan,swaimadhopur,rice,fine,kg.,food,01/10/01,82.92979841
rajasthan,swaimadhopur,rice,superfine,kg.,food,01/10/01,82.92979841
rajasthan,udaipur,rice,common/coarse,kg.,food,01/10/01,82.92979841
rajasthan,udaipur,rice,fine,kg.,food,01/10/01,82.92979841
rajasthan,udaipur,rice,superfine,kg.,food,01/10/01,82.92979841
sikkim,gangtok,rice,common/coarse,kg.,food,01/10/01,82.92979841
sikkim,gangtok,rice,fine,kg.,food,01/10/01,82.92979841
sikkim,gangtok,rice,superfine,kg.,food,01/10/01,82.92979841
tamil nadu,chennai,rice,common/coarse,kg.,food,01/10/01,82.92979841
tamil nadu,chennai,rice,fine,kg.,food,01/10/01,82.92979841
tamil nadu,chennai,rice,superfine,kg.,food,01/10/01,82.92979841
tamil nadu,coimbatore,rice,superfine,kg.,food,01/10/01,82.92979841
tamil nadu,madurai,rice,superfine,kg.,food,01/10/01,82.92979841
tamil nadu,salem,rice,superfine,kg.,food,01/10/01,82.92979841
tamil nadu,tambram,rice,common/coarse,kg.,food,01/10/01,82.92979841
tamil nadu,tambram,rice,fine,kg.,food,01/10/01,82.92979841
tamil nadu,tambram,rice,superfine,kg.,food,01/10/01,82.92979841
tamil nadu,tirunelveli,rice,common/coarse,kg.,food,01/10/01,82.92979841
tamil nadu,tirunelveli,rice,fine,kg.,food,01/10/01,82.92979841
tamil nadu,tirunelveli,rice,superfine,kg.,food,01/10/01,82.92979841
telangana,hyderabad,rice,common/coarse,kg.,food,01/10/01,82.92979841
telangana,hyderabad,rice,fine,kg.,food,01/10/01,82.92979841
telangana,hyderabad,rice,superfine,kg.,food,01/10/01,82.92979841
tripura,agartala,rice,superfine,kg.,food,01/10/01,82.92979841
union territories,chandigarh,rice,common/coarse,kg.,food,01/10/01,82.92979841
union territories,chandigarh,rice,fine,kg.,food,01/10/01,82.92979841
union territories,chandigarh,rice,superfine,kg.,food,01/10/01,82.92979841
union territories,pondicherry,rice,common/coarse,kg.,food,01/10/01,82.92979841
union territories,pondicherry,rice,fine,kg.,food,01/10/01,82.92979841
union territories,pondicherry,rice,superfine,kg.,food,01/10/01,82.92979841
union territories,portblair,rice,common/coarse,kg.,food,01/10/01,82.92979841
union territories,portblair,rice,fine,kg.,food,01/10/01,82.92979841
union territories,portblair,rice,superfine,kg.,food,01/10/01,82.92979841
union territories,silvasa,rice,fine,kg.,food,01/10/01,82.92979841
uttar pradesh,agra,rice,fine,kg.,food,01/10/01,28
uttar pradesh,agra,rice,superfine,kg.,food,01/10/01,82.92979841
uttar pradesh,allahabad,rice,superfine,kg.,food,01/10/01,82.92979841
uttar pradesh,gorakhpur,rice,superfine,kg.,food,01/10/01,82.92979841
uttar pradesh,kanpur,rice,common/coarse,kg.,food,01/10/01,82.92979841
uttar pradesh,kanpur,rice,fine,kg.,food,01/10/01,82.92979841
uttar pradesh,kanpur,rice,superfine,kg.,food,01/10/01,82.92979841
uttar pradesh,lucknow,rice,fine,kg.,food,01/10/01,28
uttar pradesh,lucknow,rice,superfine,kg.,food,01/10/01,82.92979841
